Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Gewählte/Personnes élues
1;Seiler;Michel;1949;Heimleiter;Trubschachen;3'314;x
Stimmen haben erhalten/Ont obtenu des suffrages
2;Bucher;Theophil;1962;Co-Geschäftsleiter Stiftung intact, Gemeinderat;Burgdorf;2'343;
3;Schlegel;Johanna M.;1957;Revisorin;Burgdorf;2'212;
4;de Quervain;Anna;1991;Studentin Master bilingue in Geschichte;Burgdorf;1'499;
5;Meier;Christine;1956;Fachstellenleiterin;Burgdorf;1'183;
6;Mumenthaler;Mirjam;1970;Teamleiterin, Früherzieherin;Burgdorf;1'182;
7;Bachofner;Daniel;1962;Geograf, Bereichsleiter Pro Velo Schweiz;Krauchthal;1'176;
8;Probst;Andrea;1950;Haustechnikplaner in Pension;Burgdorf;1'174;
9;Bangerter;Walter;1960;Psychiater;Burgdorf;914;
10;Merz;Adrian;1974;Leiter Kundenzone;Burgdorf;881;
11;Biefer;Regina;1952;Ehemalige Stv. Sektionsleiterin;Burgdorf;871;
12;Zaugg;Marco;1980;Wirtschaftsinformatiker;Alchenflüh;812;

Liste;16;Junge Grüne Emmental
Kürzel / Sigle;Junge Grüne;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;7027;
Zusatzstimmen / Suffrages complémentaires;235;
Parteistimmen / Total des suffrages de parti;7262;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Reusser;Marlen;1991;Ärztin;Hindelbank;1'360;
2;Inäbnit;Jana;1994;Studentin Veterinärmedizin;Bowil;1'061;
3;Bangerter;Leonie Mara;1995;Studentin PH Bern;Burgdorf;876;
4;Stafford;Dimitri;1992;Koch;Langnau i. E.;804;
5;Reusser;Simon;1994;Student Geografie;Zollikofen;780;
6;Bucher;Cyril Mathias;1997;Medizinstudent;Burgdorf;723;
7;Etter;Yanick;1994;Student Germanistik und Geschichte;Zollbrück;482;
8;Hirsig;Alex Lukas;1996;Student Umweltnaturwissenschaften;Burgdorf;480;
9;Meier;Moritz;1996;Detailhandelsfachmann;Burgdorf;461;
