8;Tschanz;Regula;1984;Generalsekretärin Grüne Schweiz, Stadträtin;Bern;4'615;
9;Bühlmann;Regula;1977;Zentralsekretärin SGB, Stadtratspräsidentin;Bern;4'607;
10;Widmer;Manuel C.;1968;Lehrer, Stadtrat;Bern;4'606;
11;Penher;Stéphanie;1975;Geschäftsleiterin VCS Kanton Bern, Stadträtin;Bern;4'587;
12;Hilty Haller;Brigitte;1969;Beraterin, Stadträtin;Bern;4'259;
13;De Sépibus;Joëlle;1967;PD Dr.iur., Professorin für Europa- und Völkerrecht;Bern;4'219;
14;Reusser;Lis;1966;MSc Psychologin, Dozentin PHBern;Bern;4'095;
15;Steiner;Michael;1975;dipl. Umweltingenieur ETH, Projektleiter Wasserbau;Bern;4'077;
16;Cesarov-Zaugg;Danielle;1956;Mitglied der Geschäftsleitung, Stadträtin;Bern;4'035;
17;Gutzwiller;Lukas;1966;Dr.sc.nat, Oekonom beim Bundesamt für Energie BFE;Bern;3'974;
18;Tschöpe;Andreas;1976;Ökonom, Geschäftsleiter Jugenddachverband;Bern;3'814;
19;Heinzer;Markus;1975;Berater für Bildung und Politik, Vizepräsident GB;Bern;3'797;
20;Wyss;Patrik;1975;Projektleiter SBB, Stadtrat;Bern;3'764;

Liste;14;Junge Grüne Bern
Kürzel / Sigle;JG;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;15479;
Zusatzstimmen / Suffrages complémentaires;460;
Parteistimmen / Total des suffrages de parti;15939;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Iseli;Seraphine;1992;Politologin;Bern;1'988;
2;Zoss;Lea;1994;Medizinische Praxisassistentin;Mittelhäusern;1'349;
3;Michel;Manuel;1991;Campaigner bei Dein Grundeinkommen;Bern;908;
4;Zehnder;Lia;1996;Studentin Biologie;Mittelhäusern;891;
5;Stocker;Simon;1993;Umweltingenieur BSc.;Köniz;810;
6;Bolliger;Cyrill;1989;Ingenieur, Schreiner;Bern;808;
7;Kamm;Eliza;1991;Studentin MA Soziologie;Bern;790;
8;Würslin;Laura;1994;Zimmerin, Berufsmaturandin;Wabern;785;
9;Leuppi;Christoph;1992;Student Geschichte und Politik, Parteisekretär GFL;Bern;777;
10;Zimmermann;Sven;1989;Lokführer;Bern;771;
11;Jufer;Joel;1990;Kaufmann, Wirtschaftsinformatiker HF i.A.;Bern;766;
12;Gloor;Manuel;1994;Student Humanmedizin;Köniz;763;
13;Scherler;Nora;1991;Schulische Heilpädagogin i.A.;Port;753;
14;Meier;Esther;1989;Projektmitarbeiterin Grüne Kanton Bern, Doktorandin Geschichte;Bern;723;
15;Feller;Dominique;1992;Studentin Humanmedizin;Spiegel;696;
16;Bähler;Simon;1991;Student Soziale Arbeit;Münsingen;676;
17;Wyss;Raphael;1994;Praktikant Kantonsplanung AGR Kanton Bern;Bern;627;
18;Staubli;Salim;1995;Radiomoderator, Student Medien & Kommunikation;Liebefeld;598;

Liste;15;Eidgenössisch-Demokratische Union
Kürzel / Sigle;EDU;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;4099;
Zusatzstimmen / Suffrages complémentaires;289;
Parteistimmen / Total des suffrages de parti;4388;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Gubser;Beat;1967;El. Ingenieur FH, Software Engineer;Bern;596;
2;Stalder;Mirjam;1990;dipl. Pflegefachfrau;Ortschwaben;420;
3;Küng;Jonathan;1960;Lokführer SBB;Bern;418;
4;Strässler;Heinz;1964;Möbelschreiner, Technischer Mitarbeiter;Bern;405;
5;Senn;Renate;1973;Kinderkrankenschwester;Bern;398;
6;Senn;Peter;1975;Lastwagenführer;Bern;386;
7;Ruf;Martin;1965;Erwachsenenbildner HF, Wissenschaftlicher Mitarbeiter BFS;Bern;374;
8;Germann;Jonathan;1958;Maschinenmechaniker, Mitarbeiter TD;Bern;373;
9;Janz;Mika;1995;Küchenangestellter, Mitarbeiter Recycling;Innerberg;366;
10;Burn;David;1959;Kaufm. Angestellter;Bern;363;

Liste;16;Partei der Arbeit Bern
Kürzel / Sigle;PdA;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;8127;
Zusatzstimmen / Suffrages complémentaires;568;
Parteistimmen / Total des suffrages de parti;8695;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Schneider;Zora;1985;Werkstudentin, Stadträtin;Bern;905;
2;Egloff;Daniel;1985;Sozialpädagoge, Alt-Stadtrat;Bern;603;
3;Ali;Nafisa;1984;Pflegeassistentin;Bern;542;
4;Barry;Mess;1981;Koch/Service, Alt-Stadtrat;Bern;504;
5;Schwarz;Nathalie;1984;Sozialarbeiterin i.A., parteilos;Bern;453;
6;Schwander;Martin;1949;Journalist;Oberburg;451;
7;Schneider;Beat;1946;Professor em., Alt-Grossrat;Bern;445;
8;Fuhrer;Nadin;1987;Heilpädagogin;Bern;395;
9;Morelli;Marco;1954;Komödiant, parteilos;Hinterkappelen;389;
10;Aebersold;Dominik;1971;Lehrer;Gasel;369;
11;Stettler;Christoph;1967;Grafiker;Bern;365;
12;Onaiwu;Kingsley;1961;Mitarbeiter Logistik, parteilos;Wabern;359;
13;Breitenmoser;Serge;1970;dipl. Physio- u. APM-Therapeut;Bern;356;
14;Peter;Thomas;1950;pens. Ausbildner Päd. Hochschule;Bern;355;
15;Hunziker;Sabine;1980;Redakteurin;Bern;347;
16;Marbacher;Pierre;1956;IV-Rentner;Schlosswil;346;
17;Lortz;Johannes;1980;Maler;Bern;331;
18;Kahraman;Pia;1962;Kauffrau, parteilos;Bern;312;
19;Stettler;Roger;1980;Hausmann;Biglen;300;

Liste;17;Christlichdemokratische Volkspartei
Kürzel / Sigle;CVP;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;11586;
Zusatzstimmen / Suffrages complémentaires;681;
Parteistimmen / Total des suffrages de parti;12267;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Kast;Daniel;1965;Schulleiter, Biologe;Bern;853;
2;Eigenmann;Sibyl;1985;MA rel.int. Handelspolitik;Bern;790;
3;Wertli Meierhans;Béatrice;1976;MA rel.int., Generalsekretärin CVP Schweiz;Bern;699;
4;Daphinoff;Milena;1983;Leiterin Kommunikation und Bildung, Stadträtin;Bern;689;
5;Leibundgut;Edith;1962;Unternehmerin, Dozentin;Bern;671;
6;Egli Linder;Andreas;1973;Arzt;Bern;633;
7;Daphinoff;Michael;1982;Dr. iur. LL.M. Rechtsanwalt, Stadtrat;Bern;611;
8;Perina-Werz;Alexandra;1976;MA rel.int., Leiterin Politik Raiffeisen Schweiz;Belp;593;
9;Agoues;Orrin;1968;Leiter Human Resources;Bern;572;
10;Petermann;Regina;1942;Sekundarlehrerin, Schulleiterin;Bern;562;
11;Fischer;Claudio;1966;Lic .ès. sc. pol. MPA, Botschafter;Bern;526;
12;Frey;Timotheos;1972;Dr.phil., Kommunikationsberater;Bern;512;
13;Krüger;Isabelle;1984;Stv. Geschäftsführerin Restaurant Krone Bern;Bern;499;
14;Huber;Etienne;1981;Dr.rer.oec., Stv. Sektionschef Regionale Militärische Kooperation;Bern;494;
15;Ackermann;Manuel;1974;Kommunikationschef CVP Schweiz;Bern;491;
16;Sieber Zinniker;Pascal;1969;Dr.rer.pol., Unternehmer;Bern;490;
17;Quadri;Peter;1966;lic.phil.I, Senior Asset Manager Alpiq;Bern;486;
18;Maillard;Anton;1962;Abteilungsleiter;Bern;473;
19;Kessi;Irene;1962;Fachfrau Kinderbetreuung FaBe K EFZ, Hausangestellte EFZ;Bern;472;
20;Hirsiger;Peter;1952;Bewerber-Coach;Bern;470;

Liste;18;Grün alternative Partei
Kürzel / Sigle;GaP;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;11399;
Zusatzstimmen / Suffrages complémentaires;1353;
Parteistimmen / Total des suffrages de parti;12752;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Machado Rebmann;Simone;1969;Juristin;Bern;1'870;x
2;Theiler;Luzius;1940;lic.rer.pol., Stadtrat;Bern;1'221;
3;Bosshard Durrer;Regula;1961;Aerztin;Bern;647;
4;Bürki-Spycher;Hans-Martin;1966;Biologe, Wissenschaftsjournalist;Bern;613;
5;Matter;Therese;1957;Yogalehrerin YCH;Bern;603;
6;Bahner;Joyce;1959;Musikerin;Bern;582;
7;Fankhauser;Franziska;1972;dipl. Web-Publisherin;Bern;564;
8;Birkenmeier;Markus;1958;Bio-Verteiler;Bern;559;
9;Lauterbach;Marion;1971;Krankenpflegerin;Gümligen;555;
10;Schneider;Daniel;1955;Lehrer, Psychologe;Bern;542;
11;Schumacher;Anton Giovanni;1961;Galerist;Bern;541;
12;Wieser;Barbara;1982;Dokumentalistin;Liebefeld;540;
13;Vögeli;Severin;1983;Lehrer;Bätterkinden;538;
14;Brunner;Jacob;1984;Informatiker;Bern;533;
15;Spori;Luc;1954;Schauspieler;Bern;524;
16;Reichel;Jean-Luc;1961;Musiker;Bolligen;516;
17;Zumbrunn;Chris;1968;Systemdesigner;Mont-Soleil;451;

Liste;19;Swiss Rebel Force
Kürzel / Sigle;SRF;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;3505;
Zusatzstimmen / Suffrages complémentaires;326;
Parteistimmen / Total des suffrages de parti;3831;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Theiler;Stefan;1982;Videothekar, Altstadtführer;Bern;774;
2;Lauterburg;Christine;1956;Musikerin;Bern;379;
3;Capitanio;Mario;1964;Musiker;Bern;341;
4;Balmer;Nina;1997;Tänzerin, Krankenschwester;Bern;325;
5;Perrin;Nicolas;1977;Musiker;Bern;304;
6;Millioud;Vincent;1983;Musiker;Bern;288;
7;Schindler;Manuel;1993;Musiker;Bern;285;
8;Diem;Martin;1953;Musiker;Bern;193;
9;Wittlin;Hans;1947;Musiker;Bern;182;
10;Gander;Patrik;1965;Musiker;Bern;147;
11;Bula;Benjamin;1966;Musiker;Bern;147;
12;Grossmann;Alex;1960;Musiker;Bern;140;

Liste;20;Die liebe, sehr sehr liebe Partei
Kürzel / Sigle;DLSSLP;
Sitze / Sièges;0;
Kandidatenstimmen /Total des suffrages nominatifs;481;
Zusatzstimmen / Suffrages complémentaires;850;
Parteistimmen / Total des suffrages de parti;1331;
Rang;Name;Vorname;Geb.-Datum;Beruf;Wohnort;Stimmen;Bisher
;Nom;Prénom;Ann. naiss.;Profession;Domicile;Suffrages;Sortant-e
Stimmen haben erhalten/Ont obtenu des suffrages
1;Gosteli;Christoph;1984;Sozialarbeiter;Bern;481;
